Date;Hours;mWh
12/08/2016;13Ê-Ê14;39422
12/08/2016;14Ê-Ê15;38512,3
12/08/2016;15Ê-Ê16;37991,2
12/08/2016;16Ê-Ê17;37391
12/08/2016;17Ê-Ê18;37010,5
12/08/2016;18Ê-Ê19;36573,2
12/08/2016;19Ê-Ê20;35874,3
12/08/2016;20Ê-Ê21;35075,2
12/08/2016;21Ê-Ê22;34856,6
12/08/2016;22Ê-Ê23;33821
12/08/2016;23Ê-Ê00;31773,1
13/08/2016;00Ê-Ê01;29358,5
13/08/2016;01Ê-Ê02;28266,5
13/08/2016;02Ê-Ê03;27833,5
13/08/2016;03Ê-Ê04;27683,2
13/08/2016;04Ê-Ê05;27483,1
13/08/2016;05Ê-Ê06;27434,4
13/08/2016;06Ê-Ê07;27717,4
13/08/2016;07Ê-Ê08;29266,8
13/08/2016;08Ê-Ê09;31623
13/08/2016;09Ê-Ê10;33475,2
13/08/2016;10Ê-Ê11;34521,7
13/08/2016;11Ê-Ê12;34693,3
13/08/2016;12Ê-Ê13;34477,8
13/08/2016;13Ê-Ê14;34115,2
13/08/2016;14Ê-Ê15;33900,1
13/08/2016;15Ê-Ê16;33804
13/08/2016;16Ê-Ê17;33864,7
13/08/2016;17Ê-Ê18;33986,7
13/08/2016;18Ê-Ê19;34080,3
13/08/2016;19Ê-Ê20;33791,2
13/08/2016;20Ê-Ê21;34103,8
13/08/2016;21Ê-Ê22;34619,2
13/08/2016;22Ê-Ê23;34245,1
13/08/2016;23Ê-Ê00;32101,5
14/08/2016;00Ê-Ê01;29314,7
14/08/2016;01Ê-Ê02;28460,4
14/08/2016;02Ê-Ê03;27736,4
14/08/2016;03Ê-Ê04;27203,4
14/08/2016;04Ê-Ê05;27265,7
14/08/2016;05Ê-Ê06;27217,8
14/08/2016;06Ê-Ê07;27309,3
14/08/2016;07Ê-Ê08;28622,4
14/08/2016;08Ê-Ê09;30520,9
14/08/2016;09Ê-Ê10;32034,3
14/08/2016;10Ê-Ê11;33126,3
14/08/2016;11Ê-Ê12;33455
14/08/2016;12Ê-Ê13;33413,4
14/08/2016;13Ê-Ê14;32993,7
14/08/2016;14Ê-Ê15;32621,4
14/08/2016;15Ê-Ê16;32494
14/08/2016;16Ê-Ê17;32958,4
14/08/2016;17Ê-Ê18;33415,9
14/08/2016;18Ê-Ê19;34424,3
14/08/2016;19Ê-Ê20;34739,1
14/08/2016;20Ê-Ê21;35916,5
14/08/2016;21Ê-Ê22;36094,2
14/08/2016;22Ê-Ê23;35552,4
14/08/2016;23Ê-Ê00;33243,7
15/08/2016;00Ê-Ê01;29673
15/08/2016;01Ê-Ê02;28913,6
15/08/2016;02Ê-Ê03;28603,6
15/08/2016;03Ê-Ê04;28681,1
15/08/2016;04Ê-Ê05;29099,6
15/08/2016;05Ê-Ê06;30365,3
15/08/2016;06Ê-Ê07;34321,1
15/08/2016;07Ê-Ê08;37973
15/08/2016;08Ê-Ê09;39857,6
15/08/2016;09Ê-Ê10;40246,9
15/08/2016;10Ê-Ê11;40531,6
15/08/2016;11Ê-Ê12;40299,9
15/08/2016;12Ê-Ê13;40115,8
15/08/2016;13Ê-Ê14;39959,6
15/08/2016;14Ê-Ê15;39679,6
15/08/2016;15Ê-Ê16;39389,5
15/08/2016;16Ê-Ê17;38667,9
15/08/2016;17Ê-Ê18;38992
15/08/2016;18Ê-Ê19;38521,3
15/08/2016;19Ê-Ê20;38016,8
15/08/2016;20Ê-Ê21;37471,7
15/08/2016;21Ê-Ê22;37507,2
15/08/2016;22Ê-Ê23;36847,6
15/08/2016;23Ê-Ê00;34166,7
16/08/2016;00Ê-Ê01;30321,5
16/08/2016;01Ê-Ê02;29281,5
16/08/2016;02Ê-Ê03;29069,1
16/08/2016;03Ê-Ê04;28981
16/08/2016;04Ê-Ê05;29021,2
16/08/2016;05Ê-Ê06;30473,2
16/08/2016;06Ê-Ê07;34748,4
16/08/2016;07Ê-Ê08;38483,1
16/08/2016;08Ê-Ê09;40333,5
16/08/2016;09Ê-Ê10;41057,3
16/08/2016;10Ê-Ê11;41407
16/08/2016;11Ê-Ê12;41067,4
16/08/2016;12Ê-Ê13;40517,5
16/08/2016;13Ê-Ê14;40335,9
16/08/2016;14Ê-Ê15;40046,4
16/08/2016;15Ê-Ê16;39363
16/08/2016;16Ê-Ê17;38539,5
16/08/2016;17Ê-Ê18;38530,3
16/08/2016;18Ê-Ê19;38298,8
16/08/2016;19Ê-Ê20;38017,9
16/08/2016;20Ê-Ê21;37606,9
16/08/2016;21Ê-Ê22;37630,4
16/08/2016;22Ê-Ê23;36072
16/08/2016;23Ê-Ê00;33768,8
17/08/2016;00Ê-Ê01;30291,4
17/08/2016;01Ê-Ê02;30098,4
17/08/2016;02Ê-Ê03;29631,2
17/08/2016;03Ê-Ê04;29352
17/08/2016;04Ê-Ê05;29637,4
17/08/2016;05Ê-Ê06;30955,3
17/08/2016;06Ê-Ê07;34976,7
17/08/2016;07Ê-Ê08;39145,9
17/08/2016;08Ê-Ê09;40781,5
17/08/2016;09Ê-Ê10;41143
17/08/2016;10Ê-Ê11;41406,5
17/08/2016;11Ê-Ê12;41194,5
17/08/2016;12Ê-Ê13;40966,6
17/08/2016;13Ê-Ê14;40611,1
17/08/2016;14Ê-Ê15;40298,2
17/08/2016;15Ê-Ê16;39916,6
17/08/2016;16Ê-Ê17;39329,3
17/08/2016;17Ê-Ê18;39149,9
17/08/2016;18Ê-Ê19;38619,5
17/08/2016;19Ê-Ê20;38352,5
17/08/2016;20Ê-Ê21;37868,3
17/08/2016;21Ê-Ê22;37684,7
17/08/2016;22Ê-Ê23;36149,5
17/08/2016;23Ê-Ê00;33834,9
18/08/2016;00Ê-Ê01;30396,9
18/08/2016;01Ê-Ê02;29659,9
18/08/2016;02Ê-Ê03;29252,8
18/08/2016;03Ê-Ê04;29130,5
18/08/2016;04Ê-Ê05;29396,1
18/08/2016;05Ê-Ê06;30844,4
18/08/2016;06Ê-Ê07;34525
18/08/2016;07Ê-Ê08;38628,9
18/08/2016;08Ê-Ê09;40252,9
18/08/2016;09Ê-Ê10;40579,1
18/08/2016;10Ê-Ê11;41075,6
18/08/2016;11Ê-Ê12;40865,3
18/08/2016;12Ê-Ê13;40679,5
18/08/2016;13Ê-Ê14;40463,1
18/08/2016;14Ê-Ê15;40342,6
18/08/2016;15Ê-Ê16;39981,5
18/08/2016;16Ê-Ê17;39478,6
18/08/2016;17Ê-Ê18;39218,9
18/08/2016;18Ê-Ê19;38849,7
18/08/2016;19Ê-Ê20;39212,1
18/08/2016;20Ê-Ê21;38993,6
18/08/2016;21Ê-Ê22;38410,1
18/08/2016;22Ê-Ê23;36460,9
18/08/2016;23Ê-Ê00;34286,2
19/08/2016;00Ê-Ê01;31212,7
19/08/2016;01Ê-Ê02;30548,2
19/08/2016;02Ê-Ê03;30356
19/08/2016;03Ê-Ê04;30531,1
19/08/2016;04Ê-Ê05;30683
19/08/2016;05Ê-Ê06;32123,4
19/08/2016;06Ê-Ê07;36539,2
19/08/2016;07Ê-Ê08;40526
19/08/2016;08Ê-Ê09;42026,9
19/08/2016;09Ê-Ê10;42340,4
19/08/2016;10Ê-Ê11;42535,1
19/08/2016;11Ê-Ê12;42452,7
19/08/2016;12Ê-Ê13;42126,5
19/08/2016;13Ê-Ê14;41522,9
19/08/2016;14Ê-Ê15;40775,1
19/08/2016;15Ê-Ê16;40229,8
19/08/2016;16Ê-Ê17;39714,2
19/08/2016;17Ê-Ê18;39710,1
19/08/2016;18Ê-Ê19;39038,3
19/08/2016;19Ê-Ê20;38627,6
19/08/2016;20Ê-Ê21;38017
19/08/2016;21Ê-Ê22;37769,2
19/08/2016;22Ê-Ê23;36186,2
19/08/2016;23Ê-Ê00;34361,4
20/08/2016;00Ê-Ê01;31577,7
20/08/2016;01Ê-Ê02;30922,7
20/08/2016;02Ê-Ê03;30349,7
20/08/2016;03Ê-Ê04;30071,2
20/08/2016;04Ê-Ê05;29554,5
20/08/2016;05Ê-Ê06;29354,5
20/08/2016;06Ê-Ê07;30662,4
20/08/2016;07Ê-Ê08;32641
20/08/2016;08Ê-Ê09;34754,1
20/08/2016;09Ê-Ê10;36269,7
20/08/2016;10Ê-Ê11;37010,9
20/08/2016;11Ê-Ê12;37138
20/08/2016;12Ê-Ê13;36500,6
20/08/2016;13Ê-Ê14;35513,5
20/08/2016;14Ê-Ê15;35127,2
20/08/2016;15Ê-Ê16;35063,7
20/08/2016;16Ê-Ê17;35073,8
20/08/2016;17Ê-Ê18;35913,1
20/08/2016;18Ê-Ê19;36479,9
20/08/2016;19Ê-Ê20;36234,5
20/08/2016;20Ê-Ê21;35862,3
20/08/2016;21Ê-Ê22;36134,4
20/08/2016;22Ê-Ê23;35152,4
20/08/2016;23Ê-Ê00;33370,9
21/08/2016;00Ê-Ê01;29624
21/08/2016;01Ê-Ê02;28833,1
21/08/2016;02Ê-Ê03;28476,2
21/08/2016;03Ê-Ê04;28313,8
21/08/2016;04Ê-Ê05;28143,8
21/08/2016;05Ê-Ê06;28082,3
21/08/2016;06Ê-Ê07;28450,3
21/08/2016;07Ê-Ê08;29597,4
21/08/2016;08Ê-Ê09;31649,8
21/08/2016;09Ê-Ê10;33404,6
21/08/2016;10Ê-Ê11;34432,6
21/08/2016;11Ê-Ê12;34736,4
21/08/2016;12Ê-Ê13;34737
21/08/2016;13Ê-Ê14;34432,5
21/08/2016;14Ê-Ê15;34220,6
21/08/2016;15Ê-Ê16;34228
21/08/2016;16Ê-Ê17;34566,7
21/08/2016;17Ê-Ê18;35222
21/08/2016;18Ê-Ê19;35817,7
21/08/2016;19Ê-Ê20;36488
21/08/2016;20Ê-Ê21;36897,9
21/08/2016;21Ê-Ê22;37254,7
21/08/2016;22Ê-Ê23;35922,8
21/08/2016;23Ê-Ê00;33910,5
22/08/2016;00Ê-Ê01;29785,2
22/08/2016;01Ê-Ê02;28678,3
22/08/2016;02Ê-Ê03;28619,9
22/08/2016;03Ê-Ê04;28688,2
22/08/2016;04Ê-Ê05;28965,2
22/08/2016;05Ê-Ê06;30938,6
22/08/2016;06Ê-Ê07;35783,3
22/08/2016;07Ê-Ê08;40378,6
22/08/2016;08Ê-Ê09;42005,6
22/08/2016;09Ê-Ê10;42208,8
22/08/2016;10Ê-Ê11;42323,3
22/08/2016;11Ê-Ê12;42175,9
22/08/2016;12Ê-Ê13;42125,6
22/08/2016;13Ê-Ê14;41840,7
22/08/2016;14Ê-Ê15;41230,9
22/08/2016;15Ê-Ê16;40878,5
22/08/2016;16Ê-Ê17;40401,6
22/08/2016;17Ê-Ê18;40565,2
22/08/2016;18Ê-Ê19;40171,4
22/08/2016;19Ê-Ê20;39695,8
22/08/2016;20Ê-Ê21;39393,2
22/08/2016;21Ê-Ê22;39101,6
22/08/2016;22Ê-Ê23;37053,4
22/08/2016;23Ê-Ê00;34643,9
23/08/2016;00Ê-Ê01;30220,6
23/08/2016;01Ê-Ê02;29516,3
23/08/2016;02Ê-Ê03;28812
23/08/2016;03Ê-Ê04;28620,1
23/08/2016;04Ê-Ê05;29487,1
23/08/2016;05Ê-Ê06;31391,5
23/08/2016;06Ê-Ê07;36397,9
23/08/2016;07Ê-Ê08;40421,4
23/08/2016;08Ê-Ê09;42043
23/08/2016;09Ê-Ê10;42265,2
23/08/2016;10Ê-Ê11;42410,6
23/08/2016;11Ê-Ê12;42329,5
23/08/2016;12Ê-Ê13;42194,8
23/08/2016;13Ê-Ê14;41979,5
23/08/2016;14Ê-Ê15;41602,1
23/08/2016;15Ê-Ê16;41248,9
23/08/2016;16Ê-Ê17;40975,6
23/08/2016;17Ê-Ê18;40964
23/08/2016;18Ê-Ê19;40336,6
23/08/2016;19Ê-Ê20;39899,9
23/08/2016;20Ê-Ê21;39607
23/08/2016;21Ê-Ê22;39428,3
23/08/2016;22Ê-Ê23;37029,8
23/08/2016;23Ê-Ê00;34890,8
24/08/2016;00Ê-Ê01;31142,9
24/08/2016;01Ê-Ê02;30364
24/08/2016;02Ê-Ê03;29997,2
24/08/2016;03Ê-Ê04;29959,4
24/08/2016;04Ê-Ê05;30235,2
24/08/2016;05Ê-Ê06;31864,1
24/08/2016;06Ê-Ê07;36416,6
24/08/2016;07Ê-Ê08;40895
24/08/2016;08Ê-Ê09;42279,3
24/08/2016;09Ê-Ê10;42323,6
24/08/2016;10Ê-Ê11;42413,2
24/08/2016;11Ê-Ê12;42093,3
24/08/2016;12Ê-Ê13;41831
24/08/2016;13Ê-Ê14;41460,3
24/08/2016;14Ê-Ê15;40982,8
24/08/2016;15Ê-Ê16;40444
24/08/2016;16Ê-Ê17;40142,7
24/08/2016;17Ê-Ê18;40184,1
24/08/2016;18Ê-Ê19;39573,3
24/08/2016;19Ê-Ê20;39180,7
24/08/2016;20Ê-Ê21;38861,9
24/08/2016;21Ê-Ê22;38543,1
24/08/2016;22Ê-Ê23;36250,3
24/08/2016;23Ê-Ê00;33983,1
25/08/2016;00Ê-Ê01;30329,7
25/08/2016;01Ê-Ê02;29628,6
25/08/2016;02Ê-Ê03;28600,8
25/08/2016;03Ê-Ê04;28615,9
25/08/2016;04Ê-Ê05;28909,3
25/08/2016;05Ê-Ê06;30710,9
25/08/2016;06Ê-Ê07;35783,2
25/08/2016;07Ê-Ê08;40396,9
25/08/2016;08Ê-Ê09;41856,6
25/08/2016;09Ê-Ê10;42135,6
25/08/2016;10Ê-Ê11;42279,6
25/08/2016;11Ê-Ê12;42084,7
25/08/2016;12Ê-Ê13;42102,9
25/08/2016;13Ê-Ê14;41823,1
25/08/2016;14Ê-Ê15;41484,7
25/08/2016;15Ê-Ê16;41068,4
25/08/2016;16Ê-Ê17;40537,1
25/08/2016;17Ê-Ê18;40585,4
25/08/2016;18Ê-Ê19;39820
25/08/2016;19Ê-Ê20;39704,9
25/08/2016;20Ê-Ê21;39236,6
25/08/2016;21Ê-Ê22;38925,4
25/08/2016;22Ê-Ê23;37264,7
25/08/2016;23Ê-Ê00;34321,1
26/08/2016;00Ê-Ê01;30351,7
26/08/2016;01Ê-Ê02;29396,5
26/08/2016;02Ê-Ê03;28770,1
26/08/2016;03Ê-Ê04;28774,1
26/08/2016;04Ê-Ê05;29120,3
26/08/2016;05Ê-Ê06;31061
26/08/2016;06Ê-Ê07;36011,1
26/08/2016;07Ê-Ê08;40050,5
26/08/2016;08Ê-Ê09;41440,1
26/08/2016;09Ê-Ê10;41735,2
26/08/2016;10Ê-Ê11;41758,9
26/08/2016;11Ê-Ê12;41365,5
26/08/2016;12Ê-Ê13;40737,6
26/08/2016;13Ê-Ê14;39968,3
26/08/2016;14Ê-Ê15;39193,5
26/08/2016;15Ê-Ê16;38583,9
26/08/2016;16Ê-Ê17;37694,5
26/08/2016;17Ê-Ê18;38041,1
26/08/2016;18Ê-Ê19;38292,8
26/08/2016;19Ê-Ê20;37657,6
26/08/2016;20Ê-Ê21;37365,7
26/08/2016;21Ê-Ê22;37197,6
26/08/2016;22Ê-Ê23;35589,8
26/08/2016;23Ê-Ê00;33110,2
27/08/2016;00Ê-Ê01;30147
27/08/2016;01Ê-Ê02;28692,3
27/08/2016;02Ê-Ê03;28234,7
27/08/2016;03Ê-Ê04;28342,4
27/08/2016;04Ê-Ê05;28333,2
27/08/2016;05Ê-Ê06;28518,9
27/08/2016;06Ê-Ê07;29096,8
27/08/2016;07Ê-Ê08;30405,9
27/08/2016;08Ê-Ê09;32820,8
27/08/2016;09Ê-Ê10;34337,5
27/08/2016;10Ê-Ê11;35005,9
27/08/2016;11Ê-Ê12;34929,6
27/08/2016;12Ê-Ê13;34293,6
27/08/2016;13Ê-Ê14;33877,2
27/08/2016;14Ê-Ê15;33621
27/08/2016;15Ê-Ê16;33629,4
27/08/2016;16Ê-Ê17;33974
27/08/2016;17Ê-Ê18;34760,7
27/08/2016;18Ê-Ê19;37109,4
27/08/2016;19Ê-Ê20;37146,8
27/08/2016;20Ê-Ê21;37063,5
27/08/2016;21Ê-Ê22;36513,4
27/08/2016;22Ê-Ê23;34598,8
27/08/2016;23Ê-Ê00;32448,2
28/08/2016;00Ê-Ê01;29934,1
28/08/2016;01Ê-Ê02;28661,3
28/08/2016;02Ê-Ê03;28307,9
28/08/2016;03Ê-Ê04;28244,5
28/08/2016;04Ê-Ê05;27912,4
28/08/2016;05Ê-Ê06;27761,8
28/08/2016;06Ê-Ê07;28579,5
28/08/2016;07Ê-Ê08;29838,7
28/08/2016;08Ê-Ê09;32428,7
28/08/2016;09Ê-Ê10;34186,7
28/08/2016;10Ê-Ê11;35388,8
28/08/2016;11Ê-Ê12;35790,5
28/08/2016;12Ê-Ê13;35878,8
28/08/2016;13Ê-Ê14;35643,2
28/08/2016;14Ê-Ê15;35444,6
28/08/2016;15Ê-Ê16;34864
28/08/2016;16Ê-Ê17;34945,8
28/08/2016;17Ê-Ê18;36301,9
28/08/2016;18Ê-Ê19;36953,8
28/08/2016;19Ê-Ê20;37026,5
28/08/2016;20Ê-Ê21;37560,7
28/08/2016;21Ê-Ê22;37595,2
28/08/2016;22Ê-Ê23;35578,4
28/08/2016;23Ê-Ê00;32285,3
29/08/2016;00Ê-Ê01;29203,1
29/08/2016;01Ê-Ê02;28627,7
29/08/2016;02Ê-Ê03;28610
29/08/2016;03Ê-Ê04;28686
29/08/2016;04Ê-Ê05;29306,9
29/08/2016;05Ê-Ê06;30922,6
29/08/2016;06Ê-Ê07;36523,8
29/08/2016;07Ê-Ê08;40175
29/08/2016;08Ê-Ê09;41456
29/08/2016;09Ê-Ê10;41564,1
29/08/2016;10Ê-Ê11;41674
29/08/2016;11Ê-Ê12;41518,4
29/08/2016;12Ê-Ê13;41409,5
29/08/2016;13Ê-Ê14;41180,1
29/08/2016;14Ê-Ê15;40691,2
29/08/2016;15Ê-Ê16;40086,2
29/08/2016;16Ê-Ê17;39717,5
29/08/2016;17Ê-Ê18;39538,2
29/08/2016;18Ê-Ê19;39701,9
29/08/2016;19Ê-Ê20;39765,3
29/08/2016;20Ê-Ê21;40075,2
29/08/2016;21Ê-Ê22;39731,3
29/08/2016;22Ê-Ê23;37791,6
29/08/2016;23Ê-Ê00;33851,2
30/08/2016;00Ê-Ê01;31498,8
30/08/2016;01Ê-Ê02;30242,6
30/08/2016;02Ê-Ê03;29609,5
30/08/2016;03Ê-Ê04;29496,9
30/08/2016;04Ê-Ê05;29441,5
30/08/2016;05Ê-Ê06;31644,6
30/08/2016;06Ê-Ê07;36250,6
30/08/2016;07Ê-Ê08;40281,1
30/08/2016;08Ê-Ê09;41846,9
30/08/2016;09Ê-Ê10;41946
30/08/2016;10Ê-Ê11;41859
30/08/2016;11Ê-Ê12;41743,6
30/08/2016;12Ê-Ê13;41357,3
30/08/2016;13Ê-Ê14;41027,7
30/08/2016;14Ê-Ê15;40678,4
30/08/2016;15Ê-Ê16;40202,4
30/08/2016;16Ê-Ê17;39323,9
30/08/2016;17Ê-Ê18;39787,5
30/08/2016;18Ê-Ê19;39580,2
30/08/2016;19Ê-Ê20;40187,7
30/08/2016;20Ê-Ê21;40649,9
30/08/2016;21Ê-Ê22;39786,4
30/08/2016;22Ê-Ê23;36994,7
30/08/2016;23Ê-Ê00;33907
31/08/2016;00Ê-Ê01;30606,6
31/08/2016;01Ê-Ê02;29341,6
31/08/2016;02Ê-Ê03;29041,3
31/08/2016;03Ê-Ê04;29154
31/08/2016;04Ê-Ê05;29619,9
31/08/2016;05Ê-Ê06;31290,3
31/08/2016;06Ê-Ê07;36116,8
31/08/2016;07Ê-Ê08;40041,2
31/08/2016;08Ê-Ê09;41338,7
31/08/2016;09Ê-Ê10;41343,4
31/08/2016;10Ê-Ê11;41303,9
31/08/2016;11Ê-Ê12;40860,8
31/08/2016;12Ê-Ê13;40490,7
31/08/2016;13Ê-Ê14;40475,1
31/08/2016;14Ê-Ê15;40362,6
31/08/2016;15Ê-Ê16;40028,9
31/08/2016;16Ê-Ê17;39626,1
31/08/2016;17Ê-Ê18;40140,4
31/08/2016;18Ê-Ê19;40409,6
31/08/2016;19Ê-Ê20;40363,4
31/08/2016;20Ê-Ê21;40506,1
31/08/2016;21Ê-Ê22;39495,3
31/08/2016;22Ê-Ê23;36947,5
31/08/2016;23Ê-Ê00;34365
01/09/2016;00Ê-Ê01;30951,9
01/09/2016;01Ê-Ê02;30161,4
01/09/2016;02Ê-Ê03;29931,4
01/09/2016;03Ê-Ê04;29978,3
01/09/2016;04Ê-Ê05;30050,5
01/09/2016;05Ê-Ê06;32249,1
01/09/2016;06Ê-Ê07;37276,6
01/09/2016;07Ê-Ê08;41329,7
01/09/2016;08Ê-Ê09;42031,4
01/09/2016;09Ê-Ê10;41821,9
01/09/2016;10Ê-Ê11;41422,5
01/09/2016;11Ê-Ê12;41239,6
01/09/2016;12Ê-Ê13;40769,9
01/09/2016;13Ê-Ê14;40489,9
01/09/2016;14Ê-Ê15;40157,4
01/09/2016;15Ê-Ê16;39767,3
01/09/2016;16Ê-Ê17;39125,8
01/09/2016;17Ê-Ê18;40236,2
01/09/2016;18Ê-Ê19;40870,3
01/09/2016;19Ê-Ê20;41026,3
01/09/2016;20Ê-Ê21;40725,8
01/09/2016;21Ê-Ê22;40045,2
01/09/2016;22Ê-Ê23;37533
01/09/2016;23Ê-Ê00;35330,6
02/09/2016;00Ê-Ê01;31515,1
02/09/2016;01Ê-Ê02;30379,2
02/09/2016;02Ê-Ê03;30092,9
02/09/2016;03Ê-Ê04;29618,9
02/09/2016;04Ê-Ê05;29390,4
02/09/2016;05Ê-Ê06;31227,9
02/09/2016;06Ê-Ê07;37293,1
02/09/2016;07Ê-Ê08;41080,8
02/09/2016;08Ê-Ê09;41717,1
02/09/2016;09Ê-Ê10;41777,1
02/09/2016;10Ê-Ê11;41495,4
02/09/2016;11Ê-Ê12;41436,2
02/09/2016;12Ê-Ê13;40912,9
02/09/2016;13Ê-Ê14;40182,1
02/09/2016;14Ê-Ê15;39540,6
02/09/2016;15Ê-Ê16;39247,8
02/09/2016;16Ê-Ê17;38743,8
02/09/2016;17Ê-Ê18;39890
02/09/2016;18Ê-Ê19;40089,7
02/09/2016;19Ê-Ê20;40238,4
02/09/2016;20Ê-Ê21;39992,4
02/09/2016;21Ê-Ê22;39256,9
02/09/2016;22Ê-Ê23;36755,2
02/09/2016;23Ê-Ê00;35025
03/09/2016;00Ê-Ê01;31438,2
03/09/2016;01Ê-Ê02;30279,3
03/09/2016;02Ê-Ê03;29711,2
03/09/2016;03Ê-Ê04;29686,6
03/09/2016;04Ê-Ê05;29495,1
03/09/2016;05Ê-Ê06;29806,4
03/09/2016;06Ê-Ê07;31107,7
03/09/2016;07Ê-Ê08;33383,5
03/09/2016;08Ê-Ê09;35622,1
03/09/2016;09Ê-Ê10;36984,1
03/09/2016;10Ê-Ê11;36982,4
03/09/2016;11Ê-Ê12;36823,1
03/09/2016;12Ê-Ê13;35855,1
03/09/2016;13Ê-Ê14;35006,4
03/09/2016;14Ê-Ê15;34378,2
03/09/2016;15Ê-Ê16;34820
03/09/2016;16Ê-Ê17;35266,1
03/09/2016;17Ê-Ê18;36153,4
03/09/2016;18Ê-Ê19;37911,3
03/09/2016;19Ê-Ê20;38083,7
03/09/2016;20Ê-Ê21;38411,9
03/09/2016;21Ê-Ê22;37929,1
03/09/2016;22Ê-Ê23;36640,8
03/09/2016;23Ê-Ê00;34658,6
04/09/2016;00Ê-Ê01;31450,5
04/09/2016;01Ê-Ê02;29898,3
04/09/2016;02Ê-Ê03;28632,5
04/09/2016;03Ê-Ê04;28211,2
04/09/2016;04Ê-Ê05;28028,3
04/09/2016;05Ê-Ê06;28149,8
04/09/2016;06Ê-Ê07;28427,8
04/09/2016;07Ê-Ê08;30215,7
04/09/2016;08Ê-Ê09;32476,4
04/09/2016;09Ê-Ê10;34058,2
04/09/2016;10Ê-Ê11;35029,5
04/09/2016;11Ê-Ê12;35987,1
04/09/2016;12Ê-Ê13;35647,2
04/09/2016;13Ê-Ê14;35291,8
04/09/2016;14Ê-Ê15;35087,9
04/09/2016;15Ê-Ê16;34888,7
04/09/2016;16Ê-Ê17;35349,9
04/09/2016;17Ê-Ê18;36453,2
04/09/2016;18Ê-Ê19;37896,8
04/09/2016;19Ê-Ê20;38328,4
04/09/2016;20Ê-Ê21;38277,8
04/09/2016;21Ê-Ê22;37728,2
04/09/2016;22Ê-Ê23;36425,8
04/09/2016;23Ê-Ê00;33299,6
05/09/2016;00Ê-Ê01;29098,5
05/09/2016;01Ê-Ê02;28245,8
05/09/2016;02Ê-Ê03;28394,1
05/09/2016;03Ê-Ê04;28501,3
05/09/2016;04Ê-Ê05;29071,9
05/09/2016;05Ê-Ê06;31457,2
05/09/2016;06Ê-Ê07;37067,6
05/09/2016;07Ê-Ê08;40552,4
05/09/2016;08Ê-Ê09;41810,8
05/09/2016;09Ê-Ê10;42144,6
05/09/2016;10Ê-Ê11;42249,9
05/09/2016;11Ê-Ê12;42160
05/09/2016;12Ê-Ê13;41425,3
05/09/2016;13Ê-Ê14;41423,9
05/09/2016;14Ê-Ê15;41145,1
05/09/2016;15Ê-Ê16;40833,1
05/09/2016;16Ê-Ê17;40410,4
05/09/2016;17Ê-Ê18;40653,8
05/09/2016;18Ê-Ê19;40845,8
05/09/2016;19Ê-Ê20;41494,2
05/09/2016;20Ê-Ê21;41806,7
05/09/2016;21Ê-Ê22;41579
05/09/2016;22Ê-Ê23;38503,5
05/09/2016;23Ê-Ê00;35435,5
06/09/2016;00Ê-Ê01;31960,2
06/09/2016;01Ê-Ê02;30939,5
06/09/2016;02Ê-Ê03;30275,2
06/09/2016;03Ê-Ê04;29932,1
06/09/2016;04Ê-Ê05;30387,2
06/09/2016;05Ê-Ê06;32161,1
06/09/2016;06Ê-Ê07;37820,9
06/09/2016;07Ê-Ê08;41622,5
06/09/2016;08Ê-Ê09;42459,7
06/09/2016;09Ê-Ê10;42225,5
06/09/2016;10Ê-Ê11;41825,1
06/09/2016;11Ê-Ê12;41071,3
06/09/2016;12Ê-Ê13;40103,2
06/09/2016;13Ê-Ê14;39981,5
06/09/2016;14Ê-Ê15;39647,7
06/09/2016;15Ê-Ê16;39334,1
06/09/2016;16Ê-Ê17;39575,4
06/09/2016;17Ê-Ê18;39780,6
06/09/2016;18Ê-Ê19;39921,5
06/09/2016;19Ê-Ê20;39948,2
06/09/2016;20Ê-Ê21;40162,4
06/09/2016;21Ê-Ê22;39283,6
06/09/2016;22Ê-Ê23;36676,8
06/09/2016;23Ê-Ê00;34090,9
07/09/2016;00Ê-Ê01;30093,6
07/09/2016;01Ê-Ê02;29441,4
07/09/2016;02Ê-Ê03;29042,8
07/09/2016;03Ê-Ê04;29097,7
07/09/2016;04Ê-Ê05;29659,8
07/09/2016;05Ê-Ê06;31446,1
07/09/2016;06Ê-Ê07;36256,5
07/09/2016;07Ê-Ê08;40438,7
07/09/2016;08Ê-Ê09;41611,9
07/09/2016;09Ê-Ê10;41440,4
07/09/2016;10Ê-Ê11;40402,6
07/09/2016;11Ê-Ê12;40254,1
07/09/2016;12Ê-Ê13;40198,1
07/09/2016;13Ê-Ê14;40053,1
07/09/2016;14Ê-Ê15;40053,8
07/09/2016;15Ê-Ê16;39734
07/09/2016;16Ê-Ê17;39475,1
07/09/2016;17Ê-Ê18;40822,1
07/09/2016;18Ê-Ê19;40759,2
07/09/2016;19Ê-Ê20;41240
07/09/2016;20Ê-Ê21;41517,4
07/09/2016;21Ê-Ê22;40438,8
07/09/2016;22Ê-Ê23;36765,6
07/09/2016;23Ê-Ê00;34571,4
08/09/2016;00Ê-Ê01;31607,9
08/09/2016;01Ê-Ê02;30734,5
08/09/2016;02Ê-Ê03;29864,5
08/09/2016;03Ê-Ê04;29722,3
08/09/2016;04Ê-Ê05;30347,8
08/09/2016;05Ê-Ê06;32062,2
