Date;Month;Day;Hour;DK1_UP_P;DK1_Down_P;DK1_UP_Q;DK1_DOWN_Q;;;;;
20/07/2016;July;Wednesday;1;183,09;9;14,5;14,9;;;;;
20/07/2016;July;Wednesday;2;183,09;9;14,5;14,9;;;;;
20/07/2016;July;Wednesday;3;183,09;9;14,5;14,9;;;;;
20/07/2016;July;Wednesday;4;183,09;9;14,5;14,9;;;;;
20/07/2016;July;Wednesday;5;116;9;13,2;13,3;;;;;
20/07/2016;July;Wednesday;6;116;9;13,2;13,3;;;;;
20/07/2016;July;Wednesday;7;116;9;13,2;13,3;;;;;
20/07/2016;July;Wednesday;8;116;9;13,2;13,3;;;;;
20/07/2016;July;Wednesday;9;159;9;20,2;14,3;;;;;
20/07/2016;July;Wednesday;10;159;9;20,2;14,3;;;;;
