 14:54:00  16/01/17,-19.00,-19.11,-19.72,-18.89,-19.78
 14:56:00  16/01/17,-19.00,-19.11,-19.72,-18.89,-19.78
 14:58:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 15:00:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 15:02:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 15:04:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 15:06:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 15:08:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 15:10:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 15:12:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 15:14:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 15:16:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 15:18:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 15:20:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 15:22:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 15:24:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 15:26:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 15:28:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 15:30:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 15:32:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 15:34:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 15:36:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 15:38:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 15:40:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 15:42:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 15:44:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 15:46:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 15:48:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 15:50:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 15:52:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 15:54:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 15:56:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 15:58:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 16:00:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 16:02:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 16:04:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 16:06:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 16:08:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 16:10:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 16:12:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 16:14:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 16:16:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 16:18:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 16:20:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 16:22:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 16:24:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 16:26:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 16:28:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 16:30:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 16:32:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 16:34:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 16:36:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 16:38:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 16:40:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 16:42:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 16:44:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 16:46:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 16:48:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 16:50:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 16:52:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 16:54:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 16:56:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 16:58:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 17:00:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 17:02:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 17:04:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 17:06:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 17:08:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 17:10:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 17:12:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 17:14:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 17:16:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 17:18:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 17:20:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 17:22:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 17:24:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 17:26:00  16/01/17,-19.72,-19.50,-19.72,-18.89,-19.78
 17:28:00  16/01/17,-18.61,-19.50,-19.72,-18.50,-19.50
 17:30:00  16/01/17,-18.61,-19.50,-19.72,-18.50,-19.50
 17:32:00  16/01/17,-18.61,-19.50,-19.72,-18.50,-19.50
 17:34:00  16/01/17,-18.61,-19.50,-19.72,-18.50,-19.50
 17:36:00  16/01/17,-18.61,-19.50,-19.72,-18.50,-19.50
 17:38:00  16/01/17,-18.61,-19.50,-19.72,-18.50,-19.50
 17:40:00  16/01/17,-18.61,-19.50,-19.72,-18.50,-19.50
 17:42:00  16/01/17,-18.61,-19.50,-19.72,-18.50,-19.50
 17:44:00  16/01/17,-18.61,-19.50,-19.72,-18.50,-19.50
 17:46:00  16/01/17,-18.61,-19.50,-19.72,-18.50,-19.50
 17:48:00  16/01/17,-18.61,-19.50,-19.72,-18.50,-19.50
 17:50:00  16/01/17,-18.61,-19.50,-19.72,-18.50,-19.50
 17:52:00  16/01/17,-18.61,-19.50,-19.72,-18.50,-19.50
 17:54:00  16/01/17,-18.61,-19.50,-19.72,-18.50,-19.50
 17:56:00  16/01/17,-18.61,-19.50,-19.72,-18.50,-19.50
 17:58:00  16/01/17,-19.11,-19.50,-19.72,-18.50,-19.50
 18:00:00  16/01/17,-19.11,-19.50,-19.72,-18.50,-19.50
 18:02:00  16/01/17,-19.11,-19.50,-19.72,-18.50,-19.50
 18:04:00  16/01/17,-19.11,-19.50,-19.72,-18.50,-19.50
 18:06:00  16/01/17,-19.11,-19.50,-19.72,-18.50,-19.50
 18:08:00  16/01/17,-19.11,-19.50,-19.72,-18.50,-19.50
 18:10:00  16/01/17,-19.11,-19.50,-19.72,-18.50,-19.50
 18:12:00  16/01/17,-19.11,-19.50,-19.72,-18.50,-19.50
 18:14:00  16/01/17,-19.11,-19.50,-19.72,-18.50,-19.50
 18:16:00  16/01/17,-19.11,-19.50,-19.72,-18.50,-19.50
 18:18:00  16/01/17,-19.11,-19.50,-19.72,-18.50,-19.50
 18:20:00  16/01/17,-19.11,-19.50,-19.72,-18.50,-19.50
 18:22:00  16/01/17,-19.11,-19.50,-19.72,-18.50,-19.50
 18:24:00  16/01/17,-19.11,-19.50,-19.72,-18.50,-19.50
 18:26:00  16/01/17,-19.11,-19.50,-19.72,-18.50,-19.50
 18:28:00  16/01/17,-19.39,-19.78,-19.72,-18.50,-19.50
 18:30:00  16/01/17,-19.39,-19.78,-19.72,-18.50,-19.50
 18:32:00  16/01/17,-19.39,-19.78,-19.72,-18.50,-19.50
 18:34:00  16/01/17,-19.39,-19.78,-19.72,-18.50,-19.50
 18:36:00  16/01/17,-19.39,-19.78,-19.72,-18.50,-19.50
 18:38:00  16/01/17,-19.39,-19.78,-19.72,-18.50,-19.50
 18:40:00  16/01/17,-19.39,-19.78,-19.72,-18.50,-19.50
 18:42:00  16/01/17,-19.39,-19.78,-19.72,-18.50,-19.50
 18:44:00  16/01/17,-19.39,-19.78,-19.72,-18.50,-19.50
 18:46:00  16/01/17,-19.39,-19.78,-19.72,-18.50,-19.50
 18:48:00  16/01/17,-19.39,-19.78,-19.72,-18.50,-19.50
 18:50:00  16/01/17,-19.39,-19.78,-19.72,-18.50,-19.50
 18:52:00  16/01/17,-19.39,-19.78,-19.72,-18.50,-19.50
 18:54:00  16/01/17,-19.39,-19.78,-19.72,-18.50,-19.50
 18:56:00  16/01/17,-19.39,-19.78,-19.72,-18.50,-19.50
 18:58:00  16/01/17,-19.39,-19.78,-19.39,-18.50,-19.50
 19:00:00  16/01/17,-19.39,-19.78,-19.39,-18.50,-19.50
 19:02:00  16/01/17,-19.39,-19.78,-19.39,-18.50,-19.50
 19:04:00  16/01/17,-19.39,-19.78,-19.39,-18.50,-19.50
 19:06:00  16/01/17,-19.39,-19.78,-19.39,-18.50,-19.50
 19:08:00  16/01/17,-19.39,-19.78,-19.39,-18.50,-19.50
 19:10:00  16/01/17,-19.39,-19.78,-19.39,-18.50,-19.50
 19:12:00  16/01/17,-19.39,-19.78,-19.39,-18.50,-19.50
 19:14:00  16/01/17,-19.39,-19.78,-19.39,-18.50,-19.50
 19:16:00  16/01/17,-19.39,-19.78,-19.39,-18.50,-19.50
 19:18:00  16/01/17,-19.39,-19.78,-19.39,-18.50,-19.50
 19:20:00  16/01/17,-19.39,-19.78,-19.39,-18.50,-19.50
 19:22:00  16/01/17,-19.39,-19.78,-19.39,-18.50,-19.50
 19:24:00  16/01/17,-19.39,-19.78,-19.39,-18.50,-19.50
 19:26:00  16/01/17,-19.39,-19.78,-19.39,-18.50,-19.50
 19:28:00  16/01/17,-19.39,-19.78,-19.39,-18.50,-19.50
 19:30:00  16/01/17,-19.39,-19.78,-19.39,-18.50,-19.50
 19:32:00  16/01/17,-19.39,-19.78,-19.39,-18.50,-19.50
 19:34:00  16/01/17,-19.39,-19.78,-19.39,-18.50,-19.50
 19:36:00  16/01/17,-19.39,-19.78,-19.39,-18.50,-19.50
 19:38:00  16/01/17,-19.39,-19.78,-19.39,-18.50,-19.50
 19:40:00  16/01/17,-19.39,-19.78,-19.39,-18.50,-19.50
 19:42:00  16/01/17,-19.39,-19.78,-19.39,-18.50,-19.50
 19:44:00  16/01/17,-19.39,-19.78,-19.39,-18.50,-19.50
 19:46:00  16/01/17,-19.39,-19.78,-19.39,-18.50,-19.50
 19:48:00  16/01/17,-19.39,-19.78,-19.39,-18.50,-19.50
 19:50:00  16/01/17,-19.39,-19.78,-19.39,-18.50,-19.50
 19:52:00  16/01/17,-19.39,-19.78,-19.39,-18.50,-19.50
 19:54:00  16/01/17,-19.39,-19.78,-19.39,-18.50,-19.50
 19:56:00  16/01/17,-19.39,-19.78,-19.39,-18.50,-19.50
 19:58:00  16/01/17,-19.39,-19.78,-19.39,-18.50,-19.50
 20:00:00  16/01/17,-19.39,-19.78,-19.39,-18.50,-19.50
 20:02:00  16/01/17,-19.39,-19.78,-19.39,-18.50,-19.50
 20:04:00  16/01/17,-19.39,-19.78,-19.39,-18.50,-19.50
 20:06:00  16/01/17,-19.39,-19.78,-19.39,-18.50,-19.50
 20:08:00  16/01/17,-19.39,-19.78,-19.39,-18.50,-19.50
 20:10:00  16/01/17,-19.39,-19.78,-19.39,-18.50,-19.50
 20:12:00  16/01/17,-19.39,-19.78,-19.39,-18.50,-19.50
 20:14:00  16/01/17,-19.39,-19.78,-19.39,-18.50,-19.50
 20:16:00  16/01/17,-19.39,-19.78,-19.39,-18.50,-19.50
 20:18:00  16/01/17,-19.39,-19.78,-19.39,-18.50,-19.50
 20:20:00  16/01/17,-19.39,-19.78,-19.39,-18.50,-19.50
 20:22:00  16/01/17,-19.39,-19.78,-19.39,-18.50,-19.50
 20:24:00  16/01/17,-19.39,-19.78,-19.39,-18.50,-19.50
 20:26:00  16/01/17,-19.39,-19.78,-19.39,-18.50,-19.50
 20:28:00  16/01/17,-19.39,-19.78,-19.89,-18.50,-8.00
 20:30:00  16/01/17,-19.39,-19.78,-19.89,-18.50,-8.00
 20:32:00  16/01/17,-19.39,-19.78,-19.89,-18.50,-8.00
 20:34:00  16/01/17,-19.39,-19.78,-19.89,-18.50,-8.00
 20:36:00  16/01/17,-19.39,-19.78,-19.89,-18.50,-8.00
 20:38:00  16/01/17,-19.39,-19.78,-19.89,-18.50,-8.00
 20:40:00  16/01/17,-19.39,-19.78,-19.89,-18.50,-8.00
 20:42:00  16/01/17,-19.39,-19.78,-19.89,-18.50,-8.00
 20:44:00  16/01/17,-19.39,-19.78,-19.89,-18.50,-8.00
 20:46:00  16/01/17,-19.39,-19.78,-19.89,-18.50,-8.00
 20:48:00  16/01/17,-19.39,-19.78,-19.89,-18.50,-8.00
 20:50:00  16/01/17,-19.39,-19.78,-19.89,-18.50,-8.00
 20:52:00  16/01/17,-19.39,-19.78,-19.89,-18.50,-8.00
 20:54:00  16/01/17,-19.39,-19.78,-19.89,-18.50,-8.00
 20:56:00  16/01/17,-19.39,-19.78,-19.89,-18.50,-8.00
 20:58:00  16/01/17,-19.72,-19.78,-19.89,-18.50,-19.78
 21:00:00  16/01/17,-19.72,-19.78,-19.89,-18.50,-19.78
 21:02:00  16/01/17,-19.72,-19.78,-19.89,-18.50,-19.78
 21:04:00  16/01/17,-19.72,-19.78,-19.89,-18.50,-19.78
 21:06:00  16/01/17,-19.72,-19.78,-19.89,-18.50,-19.78
 21:08:00  16/01/17,-19.72,-19.78,-19.89,-18.50,-19.78
 21:10:00  16/01/17,-19.72,-19.78,-19.89,-18.50,-19.78
 21:12:00  16/01/17,-19.72,-19.78,-19.89,-18.50,-19.78
 21:14:00  16/01/17,-19.72,-19.78,-19.89,-18.50,-19.78
 21:16:00  16/01/17,-19.72,-19.78,-19.89,-18.50,-19.78
 21:18:00  16/01/17,-19.72,-19.78,-19.89,-18.50,-19.78
 21:20:00  16/01/17,-19.72,-19.78,-19.89,-18.50,-19.78
 21:22:00  16/01/17,-19.72,-19.78,-19.89,-18.50,-19.78
 21:24:00  16/01/17,-19.72,-19.78,-19.89,-18.50,-19.78
 21:26:00  16/01/17,-19.72,-19.78,-19.89,-18.50,-19.78
 21:28:00  16/01/17,-19.72,-19.78,-19.89,-18.50,-19.78
 21:30:00  16/01/17,-19.72,-19.78,-19.89,-18.50,-19.78
 21:32:00  16/01/17,-19.72,-19.78,-19.89,-18.50,-19.78
 21:34:00  16/01/17,-19.72,-19.78,-19.89,-18.50,-19.78
 21:36:00  16/01/17,-19.72,-19.78,-19.89,-18.50,-19.78
 21:38:00  16/01/17,-19.72,-19.78,-19.89,-18.50,-19.78
 21:40:00  16/01/17,-19.72,-19.78,-19.89,-18.50,-19.78
 21:42:00  16/01/17,-19.72,-19.78,-19.89,-18.50,-19.78
 21:44:00  16/01/17,-19.72,-19.78,-19.89,-18.50,-19.78
 21:46:00  16/01/17,-19.72,-19.78,-19.89,-18.50,-19.78
 21:48:00  16/01/17,-19.72,-19.78,-19.89,-18.50,-19.78
 21:50:00  16/01/17,-19.72,-19.78,-19.89,-18.50,-19.78
 21:52:00  16/01/17,-19.72,-19.78,-19.89,-18.50,-19.78
 21:54:00  16/01/17,-19.72,-19.78,-19.89,-18.50,-19.78
 21:56:00  16/01/17,-19.72,-19.78,-19.89,-18.50,-19.78
 21:58:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 22:00:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 22:02:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 22:04:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 22:06:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 22:08:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 22:10:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 22:12:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 22:14:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 22:16:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 22:18:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 22:20:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 22:22:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 22:24:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 22:26:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 22:28:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 22:30:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 22:32:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 22:34:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 22:36:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 22:38:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 22:40:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 22:42:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 22:44:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 22:46:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 22:48:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 22:50:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 22:52:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 22:54:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 22:56:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 22:58:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 23:00:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 23:02:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 23:04:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 23:06:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 23:08:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 23:10:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 23:12:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 23:14:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 23:16:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 23:18:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 23:20:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 23:22:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 23:24:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 23:26:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 23:28:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 23:30:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 23:32:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 23:34:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 23:36:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 23:38:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 23:40:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 23:42:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 23:44:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 23:46:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 23:48:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 23:50:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 23:52:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 23:54:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 23:56:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.78
 23:58:00  16/01/17,-19.72,-19.78,-19.50,-18.50,-19.50
 00:00:00  17/01/17,-19.72,-19.78,-19.50,-18.50,-19.50
 00:02:00  17/01/17,-19.72,-19.78,-19.50,-18.50,-19.50
 00:04:00  17/01/17,-19.72,-19.78,-19.50,-18.50,-19.50
 00:06:00  17/01/17,-19.72,-19.78,-19.50,-18.50,-19.50
 00:08:00  17/01/17,-19.72,-19.78,-19.50,-18.50,-19.50
 00:10:00  17/01/17,-19.72,-19.78,-19.50,-18.50,-19.50
 00:12:00  17/01/17,-19.72,-19.78,-19.50,-18.50,-19.50
 00:14:00  17/01/17,-19.72,-19.78,-19.50,-18.50,-19.50
 00:16:00  17/01/17,-19.72,-19.78,-19.50,-18.50,-19.50
 00:18:00  17/01/17,-19.72,-19.78,-19.50,-18.50,-19.50
 00:20:00  17/01/17,-19.72,-19.78,-19.50,-18.50,-19.50
 00:22:00  17/01/17,-19.72,-19.78,-19.50,-18.50,-19.50
 00:24:00  17/01/17,-19.72,-19.78,-19.50,-18.50,-19.50
 00:26:00  17/01/17,-19.72,-19.78,-19.50,-18.50,-19.50
 00:28:00  17/01/17,-19.72,-19.78,-19.50,-18.50,-19.50
 00:30:00  17/01/17,-19.72,-19.78,-19.50,-18.50,-19.50
 00:32:00  17/01/17,-19.72,-19.78,-19.50,-18.50,-19.50
 00:34:00  17/01/17,-19.72,-19.78,-19.50,-18.50,-19.50
 00:36:00  17/01/17,-19.72,-19.78,-19.50,-18.50,-19.50
 00:38:00  17/01/17,-19.72,-19.78,-19.50,-18.50,-19.50
 00:40:00  17/01/17,-19.72,-19.78,-19.50,-18.50,-19.50
 00:42:00  17/01/17,-19.72,-19.78,-19.50,-18.50,-19.50
 00:44:00  17/01/17,-19.72,-19.78,-19.50,-18.50,-19.50
 00:46:00  17/01/17,-19.72,-19.78,-19.50,-18.50,-19.50
 00:48:00  17/01/17,-19.72,-19.78,-19.50,-18.50,-19.50
 00:50:00  17/01/17,-19.72,-19.78,-19.50,-18.50,-19.50
 00:52:00  17/01/17,-19.72,-19.78,-19.50,-18.50,-19.50
 00:54:00  17/01/17,-19.72,-19.78,-19.50,-18.50,-19.50
 00:56:00  17/01/17,-19.72,-19.78,-19.50,-18.50,-19.50
 00:58:00  17/01/17,-19.72,-19.50,-19.50,-18.50,-19.50
 01:00:00  17/01/17,-19.72,-19.50,-19.50,-18.50,-19.50
 01:02:00  17/01/17,-19.72,-19.50,-19.50,-18.50,-19.50
 01:04:00  17/01/17,-19.72,-19.50,-19.50,-18.50,-19.50
 01:06:00  17/01/17,-19.72,-19.50,-19.50,-18.50,-19.50
 01:08:00  17/01/17,-19.72,-19.50,-19.50,-18.50,-19.50
 01:10:00  17/01/17,-19.72,-19.50,-19.50,-18.50,-19.50
 01:12:00  17/01/17,-19.72,-19.50,-19.50,-18.50,-19.50
 01:14:00  17/01/17,-19.72,-19.50,-19.50,-18.50,-19.50
 01:16:00  17/01/17,-19.72,-19.50,-19.50,-18.50,-19.50
 01:18:00  17/01/17,-19.72,-19.50,-19.50,-18.50,-19.50
 01:20:00  17/01/17,-19.72,-19.50,-19.50,-18.50,-19.50
 01:22:00  17/01/17,-19.72,-19.50,-19.50,-18.50,-19.50
 01:24:00  17/01/17,-19.72,-19.50,-19.50,-18.50,-19.50
 01:26:00  17/01/17,-19.72,-19.50,-19.50,-18.50,-19.50
 01:28:00  17/01/17,-19.72,-19.50,-19.50,-18.50,-19.50
 01:30:00  17/01/17,-19.72,-19.50,-19.50,-18.50,-19.50
 01:32:00  17/01/17,-19.72,-19.50,-19.50,-18.50,-19.50
 01:34:00  17/01/17,-19.72,-19.50,-19.50,-18.50,-19.50
 01:36:00  17/01/17,-19.72,-19.50,-19.50,-18.50,-19.50
 01:38:00  17/01/17,-19.72,-19.50,-19.50,-18.50,-19.50
 01:40:00  17/01/17,-19.72,-19.50,-19.50,-18.50,-19.50
 01:42:00  17/01/17,-19.72,-19.50,-19.50,-18.50,-19.50
 01:44:00  17/01/17,-19.72,-19.50,-19.50,-18.50,-19.50
 01:46:00  17/01/17,-19.72,-19.50,-19.50,-18.50,-19.50
 01:48:00  17/01/17,-19.72,-19.50,-19.50,-18.50,-19.50
 01:50:00  17/01/17,-19.72,-19.50,-19.50,-18.50,-19.50
 01:52:00  17/01/17,-19.72,-19.50,-19.50,-18.50,-19.50
 01:54:00  17/01/17,-19.72,-19.50,-19.50,-18.50,-19.50
 01:56:00  17/01/17,-19.72,-19.50,-19.50,-18.50,-19.50
 01:58:00  17/01/17,-19.72,-19.50,-19.50,-18.50,-19.50
 02:00:00  17/01/17,-19.72,-19.50,-19.50,-18.50,-19.50
 02:02:00  17/01/17,-19.72,-19.50,-19.50,-18.50,-19.50
 02:04:00  17/01/17,-19.72,-19.50,-19.50,-18.50,-19.50
 02:06:00  17/01/17,-19.72,-19.50,-19.50,-18.50,-19.50
 02:08:00  17/01/17,-19.72,-19.50,-19.50,-18.50,-19.50
 02:10:00  17/01/17,-19.72,-19.50,-19.50,-18.50,-19.50
 02:12:00  17/01/17,-19.72,-19.50,-19.50,-18.50,-19.50
 02:14:00  17/01/17,-19.72,-19.50,-19.50,-18.50,-19.50
 02:16:00  17/01/17,-19.72,-19.50,-19.50,-18.50,-19.50
 02:18:00  17/01/17,-19.72,-19.50,-19.50,-18.50,-19.50
 02:20:00  17/01/17,-19.72,-19.50,-19.50,-18.50,-19.50
 02:22:00  17/01/17,-19.72,-19.50,-19.50,-18.50,-19.50
 02:24:00  17/01/17,-19.72,-19.50,-19.50,-18.50,-19.50
 02:26:00  17/01/17,-19.72,-19.50,-19.50,-18.50,-19.50
 02:28:00  17/01/17,-18.61,-19.50,-19.78,-18.50,-19.50
 02:30:00  17/01/17,-18.61,-19.50,-19.78,-18.50,-19.50
 02:32:00  17/01/17,-18.61,-19.50,-19.78,-18.50,-19.50
 02:34:00  17/01/17,-18.61,-19.50,-19.78,-18.50,-19.50
 02:36:00  17/01/17,-18.61,-19.50,-19.78,-18.50,-19.50
 02:38:00  17/01/17,-18.61,-19.50,-19.78,-18.50,-19.50
 02:40:00  17/01/17,-18.61,-19.50,-19.78,-18.50,-19.50
 02:42:00  17/01/17,-18.61,-19.50,-19.78,-18.50,-19.50
 02:44:00  17/01/17,-18.61,-19.50,-19.78,-18.50,-19.50
 02:46:00  17/01/17,-18.61,-19.50,-19.78,-18.50,-19.50
 02:48:00  17/01/17,-18.61,-19.50,-19.78,-18.50,-19.50
 02:50:00  17/01/17,-18.61,-19.50,-19.78,-18.50,-19.50
 02:52:00  17/01/17,-18.61,-19.50,-19.78,-18.50,-19.50
 02:54:00  17/01/17,-18.61,-19.50,-19.78,-18.50,-19.50
 02:56:00  17/01/17,-18.61,-19.50,-19.78,-18.50,-19.50
 02:58:00  17/01/17,-19.39,-19.50,-19.78,-18.00,-19.50
 03:00:00  17/01/17,-19.39,-19.50,-19.78,-18.00,-19.50
 03:02:00  17/01/17,-19.39,-19.50,-19.78,-18.00,-19.50
 03:04:00  17/01/17,-19.39,-19.50,-19.78,-18.00,-19.50
 03:06:00  17/01/17,-19.39,-19.50,-19.78,-18.00,-19.50
 03:08:00  17/01/17,-19.39,-19.50,-19.78,-18.00,-19.50
